car_id,car_make,car_model,car_year,car_mileage,car_price,car_transmission,car_driveTrain,car_vendor,car_location,car_engine
73058707,Ford,Escape-SE,2015,38978,14995,6-Speed Automatic,FWD,Annandale, VA 22003,1.6 4 Cylinder Turbocharged
73190393,Chevrolet,Tahoe-LS,2008,94927,18420,4-Speed Automatic,4WD,Fogelsville, PA 18051,5.3 8 Cylinder Sequential Port Fuel Injection
73274739,Hyundai,Sonata-Sport,2015,57278,17338,6 Speed Automatic w/Shiftronic & Drive Mode Select,FWD,Mechanicsburg, PA 17050,GDi 4 Cylinder
73676529,Mercedes-Benz,G500,2005,80638,52977,AUTO,4WD,North Wales, PA 19454,8 Cylinder Engine
73247414,Nissan,Murano-S,2006,121313,7999,Automatic,AWD,East Petersburg, PA 17520,3.50L V6
73703029,Lincoln,Town-Car-Signature-LTD,2009,101696,10998,A,RWD,Midlothian, VA 23114,4.60L V8
43751773,Nissan,Gt-R-Premium,2011,18480,68977,AUTO,AWD,North Wales, PA 19454,V6 Cylinder Engine
71874314,Hyundai,Veloster-Rally-Edition,2016,21014,17949,M,FWD,Chester, VA 23836,1.60L I4
71953660,Hyundai,Santa-Fe-Sport-20T,2016,13143,28669,A,AWD,Baltimore, MD 21222,2.00L I4
72285850,Ford,Fusion-SE,2017,24695,14999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.5 L
73478415,Toyota,Camry-L,2014,22449,12999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.5 L
72497788,Acura,TLX-V6-w-Tech,2016,16388,26984,Automatic,FWD,Woodbridge, VA 22191,V6 3.5L
73070091,Kia,Spectra-EX-LX-SX,2009,59844,7998,M,FWD,Newark, DE 19711,2.00L I4
73136657,Hyundai,Santa-Fe-Sport-24L,2013,34598,17829,A,AWD,Langhorne, PA 19047,2.40L I4
73503481,Mercedes-Benz,S550-4Matic,2007,108101,16900,Automatic,AWD,Philadelphia, PA 19124,5.5L V8 DOHC 32V
73668363,Scion,Fr-S,2016,8719,22599,M,RWD,King Of Prussia, PA 19406,2.00L H4
73785872,Toyota,RAV4-Sport,2012,36078,15991,Automatic,FWD,Stuart, FL 34997,2.4l L4 Dohc 16V
73709564,Jeep,Liberty-Sport,2012,57756,15995,4-Speed Automatic,4WD,Lewisburg, PA 17837,3.7 6 Cylinder Sequential-Port F.I.
71461705,Chrysler,200-C,2015,31301,17998,A,AWD,Glen Allen, VA 23060,3.60L V6
72573539,Chevrolet,Express-Cargo-2500,2017,18207,25980,,,Cape Coral, FL 33991,
73488371,Ford,Fusion-SE,2014,37685,14990,Automatic,FWD,North Palm Beach, FL 33408,1.5 4 Cylinder EcoBoost Turbocharged
61790926,Ferrari,458-Spider,2012,5594,269977,AUTO,RWD,North Wales, PA 19454,8 Cylinder Engine
72907418,Honda,Accord-LX-P,2010,77563,11599,A,FWD,Fort Myers, FL 33966,2.40L I4
73312183,Volkswagen,Tiguan-S-4Motion,2013,59185,15997,6-Speed Automatic with Tiptronic,AWD,Cherry Hill, NJ 08034,2.0L TSI
73618131,Chevrolet,Silverado-1500-LT,2014,34666,28998,,,Newark, DE 19711,
71536732,Subaru,Legacy-25I,2014,23147,15994,CVT,AWD,Northumberland, PA 17857,2.5 4 Cylinder Sequential-Port F.I.
73598570,Toyota,Camry-LE,2002,270933,4988,A,FWD,Manassas, VA 20110,2.40L I4
70270626,Dodge,Challenger-SXT,2015,30491,18700,Automatic,RWD,Lake Park, FL 33403,3.6 6 Cylinder Fuel Injected
72413535,Cadillac,Escalade-Hybrid,2012,97946,26995,AUTOMATIC,AWD,Baltimore, MD 21215,6L 8 CYL. HYBRID
73612724,Cadillac,Xts-Premium,2014,29300,34988,,,Bethesda, MD 20817,
73717312,Hyundai,Sonata-GLS,2013,39534,11987,AUTOMATIC,FWD,Sarasota, FL 34231,4 Cylinder Engine 2.4L
73740424,Honda,Accord-EX-L,2015,7905,23987,6-SPEED A/T,FWD,Sarasota, FL 34231,V6 Cylinder Engine 3.5L
72977271,Subaru,Xv-Crosstrek-Premium,2015,30805,20891,Automatic,AWD,Doylestown, PA 18902,2.00L H4
73106414,Buick,Verano-Leather-Group,2016,32394,15886,Automatic,FWD,North Palm Beach, FL 33408,2.4l L4 Dohc 16V FFV
72351541,Jeep,Cherokee-Latitude,2015,39472,16999,AUTOMATIC,4WD,Lake Worth, FL 33461,2.4 L
73024131,Mazda,CX-3-Touring,2016,4811,20388,A,FWD,Fort Myers, FL 33966,2.00L I4
73000684,Volkswagen,Beetle-20t-Turbo-Pzev,2013,24151,13999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.0L
72592817,Toyota,Avalon-Limited,2014,37968,27995,A,FWD,Milford, DE 19963,3.50L V6
70725894,Infiniti,QX60,2014,30824,31230,Automatic,FWD,Stuart, FL 34997,3.50L V6
72704199,Chevrolet,Cruze-LS,2014,29328,12995,Automatic,FWD,Schuylkill Haven, PA 17972,1.8L
69890202,Mitsubishi,Montero-Sport-XLS,2002,183139,3995,4-Speed Automatic,4WD,Bear, DE 19701,3.5 6 Cylinder Other
72915201,Honda,CR-V-EX-L,2014,35033,21190,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73056839,Honda,Element-EX,2010,116720,12990,Automatic,AWD,Huntingdon, PA 16652,2.4 4 Cylinder Fuel Injected
73453690,Nissan,Rogue-S,2015,13013,21995,Variable,FWD,Fort Myers, FL 33907,2.5 L
72955049,Porsche,911-Turbo,2008,48818,78977,6 Speed Manual Transmission,AWD,North Wales, PA 19454,Flat 6 Cylinder Engine
72697187,Ford,Mustang-V6,2016,29582,18999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7 L
73559278,Dodge,Ram-1500-ST-SLT,2005,90767,13990,5-Speed Automatic,4WD,Lititz, PA 17543,5.7 8 Cylinder Fuel Injection
71559267,Ford,Taurus-SEL,2011,106111,9495,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
71863534,Honda,Civic-EX,2014,41160,14786,CVT,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
72986398,BMW,3-Series-328i,2014,29789,26500,8-Speed Automatic,RWD,West Palm Beach, FL 33409,2.0 4 Cylinder Turbocharged
73747586,Volvo,S40-24I,2008,69829,10998,Automatic,FWD,Frederick, MD 21704,2.40L I5
71264954,Hyundai,Tucson-SE,2016,35555,17360,A,AWD,Hamburg, PA 19526,2.00L I4
73805637,Audi,A6-30T-Quattro-Premium-Plus,2016,9253,45991,A,AWD,Stuart, FL 34997,3.00L V6
73706510,Ford,Escape-SE,2014,26112,15998,A,FWD,Brandywine, MD 20613,1.60L I4
73810028,Hyundai,Sonata-SE,2016,35887,12499,AUTOMATIC,FWD,Lake Worth, FL 33461,2.4 L
73050658,Hyundai,Tucson-Limited,2014,23006,15564,A,FWD,Springfield, PA 19064,2.40L I4
73734629,Ford,Edge,2010,74591,9990,Automatic,FWD,North Palm Beach, FL 33408,3.5 6 Cylinder Fuel Injected
72944758,Mercedes-Benz,E-Class-E350-Luxury-4MATIC,2010,101788,15485,AUTOMATIC,AWD,Baltimore, MD 21215,3.5L 6 CYL. GAS
73279111,Subaru,Crosstrek-20i-Premium,2017,5491,25288,Variable,AWD,Allentown, PA 18103,2.0 L
70117788,Ferrari,360-Modena,2002,14670,79950,Automatic,RWD,Baltimore, MD 21215,3.6L V8 2-DOHC 40VCYL
70388164,Land Rover,Discovery-Sport-SE,2016,7218,36990,AUTOMATIC,AWD,Sarasota, FL 34233,2.0l L4 Dohc 16V
72998238,Nissan,Quest-35-Platinum,2016,21197,21599,Automatic,FWD,Fort Myers, FL 33966,3.50L V6
73000726,Ford,Fusion-SE,2016,34312,12499,AUTOMATIC,FWD,Lake Worth, FL 33461,2.5 L
73596691,Toyota,Matrix,2008,65356,9599,A,FWD,Boynton Beach, FL 33426,1.80L I4
73623224,GMC,Yukon-SLT,2017,20109,48998,Automatic,4WD,Leesburg, VA 20175,5.3 8 Cylinder Not Specified
71072415,Acura,MDX-Tech,2016,15607,42990,9-Speed Shiftable Automatic,AWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
71121018,BMW,X3-Xdrive-28I,2014,28140,28000,8-Speed Automatic Steptronic,AWD,West Palm Beach, FL 33409,2.0 4 Cylinder Turbocharged
61603786,Hyundai,Elantra-Limited,2017,5,19034,A,FWD,Quakertown, PA 18951,2.00L I4
73002929,Chevrolet,Tahoe-LT,2016,53711,43844,Automatic,4WD,Silver Spring, MD 20904,5.3 8 Cylinder Fuel Injected
73345918,Ford,Explorer-XLT,2015,39286,29493,A,AWD,Seaford, DE 19973,3.50L V6
72882656,Chevrolet,Silverado-2500HD-Work-Truck,2004,96791,18873,4-Speed Automatic,4WD,Parkesburg, PA 19365,6.0 8 Cylinder Fuel Injected
73333034,Toyota,Corolla-LE,2016,3589,14783,Automatic,FWD,Stuart, FL 34997,1.8l L4 Dohc 16V
73476996,Honda,Odyssey-Touring,2009,165109,9792,Automatic,FWD,Harrisburg, PA 17111,3.5L
71084513,BMW,X3-Xdrive-28I,2014,45101,28989,A,AWD,Doylestown, PA 18901,2.00L I4
73574090,BMW,640i,2016,27728,43999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.0 L
73021557,Chevrolet,Silverado-1500-Work-Truck,2014,16502,27995,A,4WD,Hamburg, PA 19526,5.30L V8
57444893,Chevrolet,Cobalt-LS,2007,109623,4995,4-Speed Automatic,FWD,Bear, DE 19701,2.2 4 Cylinder Sequential Electronic Fuel Injectio
73269711,Nissan,Sentra-S,2014,18436,12500,CVT,FWD,Fairless Hills, PA 19030,1.8 4 Cylinder Sequential-Port F.I.
72122287,Acura,TSX,2012,49434,15990,5-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
72086149,Mazda,MAZDA3-i-Sport,2016,33560,14998,A,FWD,Fort Myers, FL 33966,2.00L I4
71724500,Cadillac,SRX-Performance-Collectio,2014,16964,32788,Automatic,AWD,Bethesda, MD 20817,V6 3.6L
73105837,Toyota,Rav4-Xle,2014,20148,16983,Automatic,AWD,Stuart, FL 34997,2.5l L4 Dohc 16V
72840688,Subaru,Impreza-WRX-STI,2013,41783,30642,6-Speed Manual,AWD,Turnersville, NJ 08012,2.5 4 Cylinder Turbocharged
72722223,Pontiac,Torrent,2008,103815,7450,5-Speed Automatic Electronic with Overdrive,FWD,Palmyra, PA 17078,3.4L V6
73072361,Hyundai,Sonata-Hybrid,2015,21467,21988,A,FWD,State College, PA 16801,2.40L I4
73260302,Toyota,Camry-SE,2012,67725,13488,6-Speed Automatic,FWD,Mechanicsburg, PA 17050,I-4 cyl
73458920,Audi,A8-Quattro,2012,29412,36998,A,AWD,Boynton Beach, FL 33426,4.20L V8
73493574,Toyota,Highlander-XLE,2015,22005,30983,Automatic,AWD,Stuart, FL 34997,3.5l V6 Dohc 24V
73242256,Kia,Optima-SXL-Turbo,2015,33553,17999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.0 L
73745427,Acura,ILX,2014,21949,17698,A,FWD,Ellicott City, MD 21043,2.00L I4
73833062,Toyota,Highlander-XLE,2017,5200,35991,,,Stuart, FL 34997,
73550355,Acura,TSX-Tech-Pkg,2013,44172,16984,Automatic,FWD,Woodbridge, VA 22191,4 Cyl. 2.4L
73421481,Hyundai,Santa-Fe-Sport-24L,2017,17888,21891,A,AWD,Doylestown, PA 18902,2.40L I4
73702950,Hyundai,Accent-Sport,2015,38643,11999,Automatic,FWD,East Petersburg, PA 17520,1.60L I4
72387416,Hyundai,Sonata-GLS,2014,34353,12495,A,FWD,Doylestown, PA 18902,2.40L I4
73571890,Nissan,Murano-S,2007,85639,11998,Automatic,AWD,King Of Prussia, PA 19406,3.50L V6
73746677,Jeep,Cherokee-Latitude,2017,10938,17999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.4 L
73418228,Toyota,Corolla-S,2014,61954,13988,Automatic,FWD,State College, PA 16801,1.80L I4
72954980,Mitsubishi,Galant-ES,2009,67715,6980,,,Deerfield Beach, FL 33441,
73680405,Toyota,Sienna-LE,2015,21921,23823,Shiftable Automatic,FWD,Fairfax, VA 22030,3.5 6 Cylinder Sequential Fuel Injection
73503487,Ford,F150-XL,2011,154613,11900,Automatic,4WD,Philadelphia, PA 19124,3.7L V6 DOHC 24V
73670688,Kia,Optima-LX,2015,35842,13998,A,FWD,Frederick, MD 21704,2.40L I4
73486337,Cadillac,CTS-20T-Luxury-Collection,2017,18172,39900,Shiftable Automatic,RWD,Greenbelt, MD 20770,2.0 4 Cylinder Turbocharged
73155001,Hyundai,Elantra-GLS,2013,9014,13998,Automatic,FWD,Ellicott City, MD 21043,1.80L I4
73678895,BMW,3-Series-335i-xDrive,2011,64707,19950,Automatic,AWD,Boyertown, PA 19512,3.00L I6
73708297,Cadillac,CTS-36L-DI,2009,61845,14625,Automatic,AWD,Harrisburg, PA 17105,3.6L
73269216,Ford,Fusion-Hybrid,2010,39385,11888,Automatic,FWD,Manassas, VA 20110,2.50L I4
73525449,Toyota,Tundra-Limited,2016,4063,35999,AUTOMATIC,RWD,Lake Worth, FL 33461,5.7 L
73410014,Toyota,RAV4-Limited,2009,120565,9491,A,FWD,Stuart, FL 34997,2.50L I4
72826207,Hyundai,Elantra-Coupe,2014,5487,14999,A,FWD,Chantilly, VA 20151,2.00L I4
73854770,Hyundai,Sonata-GLS,2013,18024,13664,Automatic,FWD,Marlton, NJ 08053,2.4 4 Cylinder Fuel Injected
72985264,Jeep,Wrangler-Unlimted-Sahara,2014,28929,29990,Automatic,4WD,Lake Park, FL 33403,3.6 6 Cylinder Fuel Injected
59133829,Chevrolet,Corvette,2006,12948,34977,AUTO,RWD,North Wales, PA 19454,8 Cylinder Engine
72572980,Ford,Edge-Limited,2014,57027,23998,A,AWD,Gaithersburg, MD 20877,3.50L V6
73434929,BMW,3-Series-328i-xDrive,2015,36127,29500,Automatic,AWD,Turnersville, NJ 08012,2.00L I4
73657672,Volkswagen,Beetle-18T,2015,40934,12999,AUTOMATIC,FWD,Lake Worth, FL 33461,1.8 L
73509328,Volkswagen,Jetta-SE,2015,43340,13800,Automatic,FWD,Ephrata, PA 17522,4 Cylinder 1.8L
72733645,Lexus,RX-350,2015,18968,33753,Automatic,FWD,Ft Myers, FL 33912,3.5 L
73754169,Honda,CR-V-EX,2014,34384,20679,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73352923,Honda,Accord-LX,2016,21271,19485,CVT,FWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
73118480,Toyota,Rav4-Le,2015,40078,16476,Automatic,AWD,Chantilly, VA 20151,2.5 4 Cylinder Sequential-Port F.I.
73623776,Audi,A8-L-40l,2015,14248,59995,Shiftable Automatic,AWD,West Palm Beach, FL 33409,4.0 8 Cylinder Turbocharged
70907787,Honda,CR-V-LX,2014,25268,19994,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
71408999,Audi,A5-Quattro-Premium-Plus,2010,135337,13977,AUTO,AWD,North Wales, PA 19454,4 Cylinder Engine
73402685,Land Rover,Range-Rover-HSE,2016,11959,85900,Automatic,4WD,Wilmington, DE 19808,3.0l V6 Dohc 24V Supercharged
73762307,Ford,Fusion-SE,2015,44986,13989,6-Speed Automatic,FWD,Springfield, VA 22150,2.5L iVCT
73811562,Ford,F150-XLT,2017,15495,31000,A,RWD,Sarasota, FL 34236,5.00L V8
70806659,Honda,Accord-EX-L-V-6-w-Navi,2014,33415,20806,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
65574662,Buick,Lacrosse-CXL,2006,71593,5995,Automatic,FWD,Hagerstown, MD 21740,3.8 6 Cylinder Fuel Injected
73198355,Toyota,RAV4-Limited,2015,20962,19994,Automatic,FWD,Stuart, FL 34997,2.5l L4 Dohc 16V
72905355,Chrysler,200-C,2015,36744,14988,A,FWD,Baltimore, MD 21222,3.60L V6
73178154,Kia,Sorento-LX,2014,49363,15981,A,FWD,Sarasota, FL 34231,2.40L I4
72419851,Acura,RDX-Tech,2014,28748,25490,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73246282,Honda,Civic-EX,2014,28656,15599,Automatic,FWD,Newark, DE 19711,1.80L I4
73246950,Honda,Pilot-LX,2014,25398,25599,A,4WD,King Of Prussia, PA 19406,3.50L V6
73612030,Toyota,Sienna-LE,2015,37361,23415,6-Speed Automatic Electronic with Overdrive,FWD,Mechanicsburg, PA 17050,V-6 cyl
73051311,Ford,Escape-Titanium,2014,32480,19599,A,FWD,Fredericksburg, VA 22407,2.00L I4
73792321,Jeep,Wrangler-X,2005,53486,15900,,,Palmyra, PA 17078,
72899467,Hyundai,Azera-Limited,2014,34599,20879,A,FWD,Annapolis, MD 21401,3.30L V6
73704170,Ford,Fusion-Titanium,2017,31062,16999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.0 L
71477456,Lamborghini,Gallardo,2006,19422,114977,AUTO,AWD,North Wales, PA 19454,10 Cylinder Engine
72913311,Nissan,Rogue-SL,2016,35376,24900,CVT,AWD,Fairless Hills, PA 19030,2.5 4 Cylinder Sequential-Port F.I.
73456868,Audi,Q5-32l-Premium-Plus,2012,47993,25998,A,AWD,Brandywine, MD 20613,3.20L V6
67601860,Chevrolet,Suburban-LTZ,2013,113890,28995,6-Speed Automatic,4WD,Penns Creek, PA 17862,5.3 8 Cylinder Other
73274743,Honda,Accord-Sport,2014,41764,17249,CVT w/Paddle Shift,FWD,Mechanicsburg, PA 17050,Earth Dreams 4 Cylinder
73659829,Volkswagen,Jetta-GL,1998,136149,1992,4-Speed Automatic,FWD,Lititz, PA 17543,2.0 4 Cylinder Fuel Injection
73627703,Toyota,Highlander-XLE,2017,6241,34991,,,Stuart, FL 34997,
71545617,Ford,F150-XLT,2013,27075,27777,6-Speed Automatic Electronic,4WD,Cherry Hill, NJ 08034,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged
72907458,Honda,Pilot-EX-L,2015,15760,31998,A,FWD,Fort Myers, FL 33966,3.50L V6
71879479,Toyota,Highlander,2007,79914,10800,A,FWD,Annapolis, MD 21401,2.40L I4
73488329,Mercedes-Benz,E-Class-E350-Luxury,2015,19579,36995,Automatic,RWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
73440460,Subaru,Forester-25i-Limited,2015,62755,21991,CVT,AWD,Northumberland, PA 17857,2.5 4 Cylinder Sequential-Port F.I.
73827360,Dodge,Grand-Caravan-SE,2017,2031,19691,Shiftable Automatic,FWD,West Palm Beach, FL 33411,3.6 6 Cylinder Sequential-Port F.I.
72089150,Ford,Fusion-Titanium,2013,52284,13795,Automatic,FWD,Harrisburg, PA 17111,2.0L
72112763,Chevrolet,Suburban-LT,2016,35007,43980,AUTOMATIC,RWD,Cape Coral, FL 33991,5.3L 8 cyl
72114321,Hyundai,Sonata-SE,2011,70674,8680,A,FWD,West Palm Beach, FL 33409,2.40L I4
73272619,Jaguar,XF-20T-Premium,2015,26726,31990,Automatic,RWD,Sarasota, FL 34233,2.0l L4 Dohc 16V
73670952,Cadillac,SRX-Luxury-Collection,2014,24217,26998,A,AWD,Charlottesville, VA 22911,3.60L V6
73727503,Chevrolet,Malibu-LS-Fleet,2011,32415,9995,AUTOMATIC,FWD,Baltimore, MD 21215,2.4L 4 CYL. FLEX FUEL
72271194,Ford,Focus-SE,2016,19162,12498,Automatic,FWD,Leesburg, VA 20175,2.0 4 Cylinder Fuel Injected
73677819,Subaru,Forester-25i-Limited,2015,35866,23995,Variable,AWD,Allentown, PA 18103,2.5 L
73128922,Nissan,Rogue-S,2013,35071,15097,Automatic,AWD,Gaithersburg, MD 20877,2.50L I4
73337704,Audi,A4-20T-quattro-Premium-Plus,2015,10406,32977,8-Speed Automatic with Tiptronic,AWD,Fort Myers, FL 33908,2.0L 4-Cylinder TFSI DOHC
73026550,Ford,Explorer-XLT,2014,50895,25376,A,AWD,Middle River, MD 21220,3.50L V6
73294997,Infiniti,Q60-Coupe-Journey,2014,41350,18999,AUTOMATIC,RWD,Lake Worth, FL 33461,3.7 L
73652030,Nissan,Pathfinder-S,2014,37643,20811,CVT,4WD,Turnersville, NJ 08012,3.5 6 Cylinder Fuel Injected
73811602,Ford,F150-FX4,2014,34941,39000,A,4WD,Sarasota, FL 34236,5.00L V8
73230298,Jeep,Compass-Altitude-Edition,2015,24373,15895,Shiftable Automatic,4WD,Elizabethtown, PA 17022,2.4 4 Cylinder Sequential-Port F.I.
73640453,Hyundai,Santa-Fe-SE,2017,24675,26999,A,AWD,Conshocken, PA 19428,3.30L V6
73727683,Jeep,Grand-Cherokee-Overland,2014,30695,30998,A,4WD,Newark, DE 19711,3.60L V6
73747530,Jeep,Cherokee-Limited,2014,29113,22998,Automatic,4WD,Frederick, MD 21704,3.20L V6
73593806,Hyundai,Elantra-SE,2017,1827,16000,A,FWD,Johnstown, PA 15904,2.00L I4
71790138,Lexus,ES-350,2015,14351,28511,Automatic,FWD,Ft Myers, FL 33912,3.5 L
73319115,Scion,XB,2015,30496,12999,AUTOMATIC,FWD,Lake Worth, FL 33461,2.4 L
73439641,Chrysler,Town-and-Country-Limited,2012,131169,13995,Shiftable Automatic,FWD,Manheim, PA 17545,3.6 6 Cylinder Sequential-Port F.I.
71736166,Toyota,Tacoma-V6,2015,40095,29988,A,4WD,State College, PA 16801,4.00L V6
73371722,Cadillac,CTS-20T-Luxury-Collection,2014,19372,31900,Automatic,RWD,Greenbelt, MD 20770,2.0 4 Cylinder Turbocharged
73747567,Infiniti,QX60,2014,37144,26998,Automatic,FWD,Frederick, MD 21704,3.50L V6
72700694,Subaru,Impreza-20i-Premium,2013,42368,15998,Automatic,AWD,Fort Myers, FL 33966,2.00L H4
73616073,Chevrolet,Silverado-1500-Work-Truck,2014,40565,22998,A,RWD,Brandywine, MD 20613,4.30L V6
73466367,Hyundai,Elantra-SE,2014,26189,14217,Automatic,FWD,Marlton, NJ 08053,1.8 4 Cylinder Sequential-Port F.I.
73656047,Honda,CR-V-EX-L,2015,6190,25983,CVT,AWD,Mechanicsburg, PA 17050,Earth Dreams 4 Cylinder
73001036,Land Rover,Range-Rover-Autobiography,2014,30013,90977,A,4WD,West Palm Beach, FL 33411,5.00L V8
73679374,Jeep,Renegade-Latitude,2016,39031,16450,Automatic,4WD,Ephrata, PA 17522,4 Cylinder 2.4L
73712622,Mercedes-Benz,E350,2016,34944,39995,Automatic,RWD,West Palm Beach, FL 33409,3.5 6 Cylinder Fuel Injected
73440948,Chevrolet,Tahoe-LT,2013,47904,32999,Not Specified,4WD,Fort Washington, MD 20744,5.3 8 Cylinder Sequential-Port F.I.
73461985,Ram,1500-Laramie-Longhorn-Edition,2012,76034,28990,6-Speed Automatic,4WD,Lititz, PA 17543,5.7 8 Cylinder Sequential Multiport Fuel Injection
73704752,Honda,Civic-EX,2012,32877,13998,A,FWD,Boynton Beach, FL 33426,1.80L I4
73664849,Ford,Explorer-Limited,2016,39628,28998,A,FWD,Boynton Beach, FL 33426,3.50L V6
72096341,Honda,CR-V-EX-L-w-Navi,2014,79385,16653,5-Speed Automatic,AWD,Turnersville, NJ 08012,2.4 4 Cylinder Fuel Injected
72826029,Subaru,Forester-25i,2015,44937,19488,Manual,AWD,Allentown, PA 18103,2.5 L
72912463,Kia,Sorento-LX,2011,88150,10980,6-Speed Automatic,AWD,Middleburg, PA 17842,2.4 4 Cylinder Fuel Injection
73754167,Honda,Civic-LX,2014,35788,13994,CVT,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73799051,Kia,Cadenza-Limited,2017,-1,42998,A,FWD,Bradenton, FL 34207,3.30L V6
73727206,Hyundai,Genesis-Coupe-20t,2014,27889,18987,A,RWD,Delray Beach, FL 33483,2.00L I4
73556896,BMW,X5-xDrive-35I,2016,19362,52981,AUTOMATIC,AWD,Fairfax, VA 22031,3.0 L
73248912,Honda,Civic-EX-T,2016,16645,19998,Automatic,FWD,Souderton, PA 18964,1.50L I4
72674969,Jeep,Grand-Cherokee-Laredo,2014,44040,20450,Automatic,4WD,Ephrata, PA 17522,6 Cylinder 3.6L
73414352,Kia,Optima-LX,2015,27752,12999,Automatic,FWD,North Palm Beach, FL 33408,2.4l L4 Dohc 16V
67375281,Chevrolet,Traverse-Ls,2014,39517,16600,Automatic,FWD,Lake Park, FL 33403,3.6 6 Cylinder Fuel Injected
73745999,Hyundai,Elantra-Sport,2014,37612,14481,Automatic,FWD,Doylestown, PA 18902,2.00L I4
71856586,Hyundai,Santa-Fe-Sport-24L,2013,-1,15065,A,FWD,Fort Myers, FL 33966,2.40L I4
73488368,Chrysler,200-Lx,2013,57703,10990,Automatic,FWD,North Palm Beach, FL 33408,2.4 4 Cylinder Fuel Injected
73372067,GMC,Sierra-1500-SLE,2015,32803,29995,6-Speed Automatic,4WD,Woodbury, NJ 08096,4.3 6 Cylinder Fuel Injected
72009852,Hyundai,Sonata-GLS,2013,22420,11192,A,FWD,Springfield, PA 19064,2.40L I4
73485468,Nissan,Pathfinder-Sl,2015,31165,27900,CVT,4WD,Fairless Hills, PA 19030,3.5 6 Cylinder Sequential-Port F.I.
73594669,Hyundai,Tucson-SE,2017,12074,20992,A,FWD,Sarasota, FL 34239,2.00L I4
73483741,BMW,3-Series-328i,2007,33003,19989,Automatic,RWD,Doylestown, PA 18901,3.00L I6
73657393,Ford,Econoline-Cargo-Van,2010,107765,11999,Automatic,RWD,Mechanicsburg, PA 17055,8 Cylinder 4.6L
73775000,Honda,Accord-LX,2015,12755,17999,Automatic,FWD,Hagerstown, MD 21740,2.4 4 Cylinder Fuel Injected
72806458,Toyota,Camry-L,2014,24000,14985,AUTOMATIC,FWD,Baltimore, MD 21215,2.5L 4 CYL. GAS
71969724,Hyundai,Elantra-GLS,2011,85619,7949,6-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,1.8 4 Cylinder Fuel Injected
73598431,BMW,3-Series-328i-xDrive,2013,45614,24989,Automatic,AWD,Doylestown, PA 18901,2.00L I4
73047870,Hyundai,Tucson-Limited,2010,52482,11995,Automatic,FWD,Frederick, MD 21704,2.40L I4
73600923,Toyota,Yaris-L,2016,33097,12291,4-Speed Automatic with Overdrive,FWD,Fairfax, VA 22030,1.5 4 Cylinder Sequential-Port F.I.
73807157,Buick,Encore,2015,44540,15000,A,FWD,Stuart, FL 34994,1.40L I4
72674953,Mitsubishi,Outlander-Sport-ES,2015,27349,14450,,,Ephrata, PA 17522,
73573885,Hyundai,Sonata-SE,2015,19013,14998,A,FWD,Boynton Beach, FL 33426,2.40L I4
73476959,Cadillac,SRX-Luxury-Collection,2012,60019,18998,A,FWD,Midlothian, VA 23114,3.60L V6
73677583,Ford,Escape-XLT,2012,62998,12970,A,AWD,Elkins, WV 26241,3.00L V6
73028826,Ford,Escape-SE,2013,43518,15985,A,AWD,Elkins, WV 26241,1.60L I4
73390670,Nissan,Armada-Platinum,2015,33605,31999,AUTOMATIC,RWD,Lake Worth, FL 33461,5.6 L
73529642,Scion,Iq,2012,55671,7789,Variable,FWD,Harrisburg, PA 17105,1.3L
73031310,Acura,ILX,2014,35788,17990,5-Speed Shiftable Automatic,FWD,Turnersville, NJ 08012,2.0 4 Cylinder Fuel Injected
73228026,Chevrolet,Traverse-LTZ,2010,127360,10990,Shiftable Automatic,AWD,Huntingdon, PA 16652,3.6 6 Cylinder Fuel Injected
73640442,Ford,F150-XLT,2012,44516,27995,A,4WD,Boyertown, PA 19512,3.50L V6
72928342,Cadillac,CTS-36L-V6,2008,102630,10998,Automatic,RWD,Fort Myers, FL 33966,3.60L V6
